"","C_1","C_2","S_1","S_2"
"TMEM187",217.20316367648,233.860877393605,120.653416907357,122.958079156288
"PROCR",370.834669691552,286.413883549471,17.2362024153367,19.6129451414938
"ZNF525",59.5984290575708,78.8295092337994,279.52623917046,276.08992006872
"FOXL2NB",361.563802949263,332.397763935854,0,0
"WASH6P",221.176392280318,273.275632010504,96.6726135468882,102.59078997089
"GTF2IP12",124.494496253592,198.387598238395,194.844027303806,175.76216222954
"ZNF561-AS1",165.551191826586,145.834592082529,189.598226568703,191.603387151516
"STRIP2",71.518114869085,59.1221319253495,280.275639275474,281.370328376045
"SPSB2",205.283477864966,201.015248546188,140.887219742752,142.571024297782
"COQ3",82.1133911459865,59.1221319253495,272.781638225328,274.581231980913
"SMCO4",182.768515776551,123.499564466286,191.846426883747,190.094699063709
"TMEM154",294.018916684016,299.552135088438,46.4628065109075,47.5236747659272
"BMS1P1",205.283477864966,155.031368159805,164.118622998206,162.938313483179
"MTCP1",152.307096480459,189.190822161118,174.610224468411,171.236097966119
"VPS37D",74.1669339383104,81.4571595415927,266.786437385211,264.774759410166
"ARHGEF37",87.4110292844372,90.6539356188693,251.798435284918,257.23131897113
"FCHO1",95.3574864921134,78.8295092337994,256.294835915006,256.476974927226
"GABBR2",388.051993641517,296.924484780644,0.749400105014637,0.754344043903606
"TCEAL2",0,0,346.222848516762,340.209163800526
"TMEM240",148.333867876621,132.696340543562,202.338028353952,202.91854781007
"MRPS25",95.3574864921134,53.8668313097629,265.287637175182,271.563855805298
"HES1",129.792134392043,147.148417236425,206.085028879025,202.91854781007
"NLGN3",50.3275623152821,56.4944816175562,290.017840640665,288.913768815081
"RAB33A",78.1401625421484,77.5156840799027,263.039436860138,267.037791541877
"NPL",55.6252004537328,76.2018589260061,278.02743896043,275.335576024816
"ZNF813",115.223629511304,132.696340543562,218.824830664274,218.005428688142
"SUV39H2",31.7858288307045,45.983880386383,292.266040955709,314.561466307804
"GPR157",176.146468103487,157.659018467599,177.607824888469,172.744786053926
"ZNF385D",55.6252004537328,73.5742086182127,277.278038855416,277.598608156527
"CSPG4P10",108.60158183824,91.9677607727659,247.30203465483,235.355341697925
"MCFD2",217.20316367648,179.994046083842,132.643818587591,153.131840912432
"HNRNPA1P48",33.1102383653171,36.7871043091064,305.755242845972,307.018025868768
"RPP25L",194.688201588065,170.797270006565,155.875221843045,159.920937307564
"TMEM63C",0,0,343.225248096704,337.946131668816
"GNA12",80.7889816113738,97.2230613883525,255.545435809991,247.424846400383
"FGFR4",46.354333711444,36.7871043091064,299.760042005855,297.965897341924
"ZNF77",75.4913434729231,88.026285311076,258.54303623005,258.740007058937
"CD83",157.60473461891,169.483444852669,176.10902467844,177.270850317347
"TMEM9B-AS1",186.741744380389,170.797270006565,164.86802310322,157.657905175854
"PUSL1",218.527573211093,179.994046083842,143.88482016281,137.290615990456
"ZFP37",108.60158183824,91.9677607727659,237.55983328964,241.390094049154
"THSD1",268.855135526375,277.217107472194,65.9472092412881,66.3822758635173
"KCNAB3",116.548039045916,78.8295092337994,239.808033604684,242.898782136961
"DPH6",58.2740195229582,105.106012311732,257.044236020021,257.23131897113
"PTPRE",64.8960671960216,89.3401104649726,257.793636125035,265.529103454069
"CCNE2",84.7622102152119,119.558089004596,234.562232869581,238.37271787354
"ARSI",325.804745514721,341.594540013131,4.49640063008782,4.52606426342164
"FES",346.995298068524,296.924484780644,16.486802310322,15.8412249219757
"INCA1",234.420487626445,248.312954086468,98.9208138619321,93.5386614440472
"DISC1",213.229935072642,232.547052239708,116.157016277269,113.151606585541
"USP27X",168.200010895811,183.935521545532,161.121022578147,161.429625395372
"TXNDC9",188.066153915001,170.797270006565,157.374022053074,158.412249219757
"NRN1",105.952762769015,86.7124601571793,242.056233919728,239.881405961347
"SLC40A1",95.3574864921134,127.441039927976,227.068231819435,224.040181039371
"NUAK2",377.456717364615,190.504647315015,53.2074074560393,52.0497390293488
"MECOM",250.313402041798,236.488527701398,92.925613021815,92.7843174001436
"EGLN3",9.2708667422888,10.5106012311732,322.242045156294,330.402691229779
"ARSL",325.804745514721,328.456288474164,8.99280126017565,9.05212852684327
"SLC25A45",193.363792053452,140.579291466942,165.617423208235,172.744786053926
"KLHL3",198.661430191903,198.387598238395,138.639019427708,136.536271946553
"OSER1-DT",148.333867876621,120.871914158492,202.338028353952,200.655515678359
"HRH3",0,0,336.480647151572,335.683099537105
"CDK18",56.9496099883455,49.9253558480729,280.275639275474,284.38770455166
"RGMA",136.414182065107,147.148417236425,193.345227093776,194.62076332713
"ZNF524",292.694507149403,248.312954086468,62.9496088212295,67.1366199074209
"PDPR2P",206.607887399579,193.132297622808,136.390819112664,134.273239814842
"ZNF30",117.872448580529,99.8507116961459,225.569431609406,227.057557214985
"TTC21A",231.77166855722,245.685303778675,94.4244132318443,98.0647257074688
"RBIS",165.551191826586,134.010165697459,192.595826988762,177.270850317347
"CDC14A",173.497649034262,156.345193313702,170.113823838323,168.973065834408
"C2orf92",207.932296934192,215.467325239052,119.154616697327,125.975455331902
"PCCA-DT",91.3842578882753,85.3986350032826,251.798435284918,239.881405961347
"TUBA4A",301.965373891692,304.807435704024,34.4724048306733,27.1563855805298
"H2BC6",34.4346478999298,19.7073773084498,314.748044106148,299.474585429732
"LINC02607",1.32440953461269,0,331.984246521484,334.928755493201
"FAM83H",329.777974118559,311.376561473507,13.4892018902635,13.5781927902649
"NPHP1",211.90552553803,186.563171853325,134.892018902635,133.518895770938
"TESMIN",35.7590574345425,36.7871043091064,296.762441585796,296.457209254117
"UNC5D",0,0,331.23484641647,334.174411449298
"PKD1L2",321.831516910883,342.908365167027,0,0
"SLC35F3",25.163781157641,18.3935521545532,310.25164347606,310.789746088286
"ZNF90",10.5952762769015,38.100929463003,305.005842740957,310.789746088286
"SOX6",76.8157530075358,106.419837465629,241.306833814713,239.881405961347
"PAX3",353.617345741587,310.062736319611,0,0
"ZNF784",153.631506015072,216.781150392948,149.130620897913,144.079712385589
"CLOCK",116.548039045916,169.483444852669,188.099426358674,189.340355019805
"SPATC1L",197.33702065729,219.408800700742,124.40041743243,122.203735112384
"SEMA6A",34.4346478999298,49.9253558480729,290.767240745679,288.159424771178
"SEPTIN7P11",0,0,330.485446311455,332.66572336149
"CCDC171",109.925991372853,93.2815859266626,228.567032029464,230.829277434503
"SMPD2",152.307096480459,141.893116620839,185.85122604363,181.796914580769
"RASSF4",233.096078091833,219.408800700742,104.166614597035,104.853822102601
"PPM1H",350.968526672362,306.121260857921,1.49880021002927,1.50868808780721
"DCPS",135.089772530494,169.483444852669,172.362024153367,182.551258624673
"MINAR1",184.092925311163,207.584374315672,132.643818587591,135.027583858745
"ZNF446",201.310249261128,181.307871237739,140.137819637737,136.536271946553
"FAM111A-DT",290.045688080178,294.296834472851,37.4700052507319,36.9628581512767
"ASNSD1",158.929144153522,141.893116620839,174.610224468411,183.305602668576
"ADAMTSL4",343.022069464686,283.786233241678,16.486802310322,15.0868808780721
"NBPF20",150.982686945846,174.738745468255,168.615023628293,163.692657527083
"LINC00467",103.303943699789,81.4571595415927,236.810433184625,236.109685741829
"TRAPPC6B",245.015763903347,206.270549161775,104.166614597035,101.836445926987
"OBI1",80.7889816113738,145.834592082529,218.075430559259,211.970676336913
"NMU",0,0,328.237245996411,328.139659098069
"LMTK3",27.8126002268664,18.3935521545532,308.752843266031,300.983273517539
"COX17",100.655124630564,112.988963235112,221.073030979318,220.268460819853
"FBXO30",49.0031527806694,80.143334387696,267.535837490226,257.985663015033
"ARHGEF5",333.751202722397,320.573337550784,0,0
"SATB2",340.37325039546,295.610659626748,8.99280126017565,9.05212852684327
"ZNF774",64.8960671960216,57.8083067714529,265.287637175182,265.529103454069
"CABYR",158.929144153522,165.541969390979,164.86802310322,163.692657527083
"EEF1AKMT1",164.226782291973,132.696340543562,177.607824888469,178.025194361251
"ASXL3",2.64881906922537,0,321.492645051279,328.139659098069
"GPR68",184.092925311163,178.680220929945,143.88482016281,145.588400473396
"PHC2",210.581116003417,249.626779240365,88.4292123917272,103.345134014794
"STXBP6",304.614192960918,345.536015474821,0.749400105014637,0.754344043903606
"SPACA6",217.20316367648,169.483444852669,127.398017852488,137.290615990456
"LTV1",170.848829965036,161.600493929289,161.121022578147,157.657905175854
"SNCAIP",324.480335980108,262.765030779331,31.4748044106148,32.4367938878551
"CLDN18",231.77166855722,211.525849777362,102.667814387005,104.853822102601
"C7orf31",226.474030418769,216.781150392948,104.916014702049,102.59078997089
"TAPT1-AS1",131.116543926656,111.675138081216,200.839228143923,206.690268029588
"FEM1A",19.8661430191903,27.5903282318298,296.013041480782,306.263681824864
"GAL3ST3",0,5.25530061558662,319.99384484125,324.367938878551
"CELF4",0,0,328.237245996411,321.350562702936
"PDPN",365.537031553101,283.786233241678,0,0
"NFXL1",157.60473461891,181.307871237739,152.877621422986,156.90356113195
"PHYHD1",337.724431326235,306.121260857921,2.24820031504391,2.26303213171082
"ADAMTS15",282.099230872502,299.552135088438,32.973604620644,33.1911379317587
"GSTM5",340.37325039546,307.435086011818,0,0
"NRARP",0,2.62765030779331,319.99384484125,325.122282922454
"SERPINB9",284.748049941727,312.690386627404,24.730203465483,24.893353448819
"GPR89A",107.277172303628,114.302788389009,216.57663034923,208.198956117395
"ARMH4",242.366944834121,273.275632010504,65.1978091362734,64.8735877757101
"ZSCAN23",117.872448580529,109.047487773422,211.330829614128,207.444612073492
"ACADS",241.042535299509,218.094975546845,95.1738133368589,91.2756293123363
"SEPTIN5",46.354333711444,39.4147546168997,279.52623917046,279.861640288238
"CCDC159",254.286630645636,270.647981702711,59.2026082961564,59.5931794683849
"SORCS2",218.527573211093,233.860877393605,94.4244132318443,96.5560376196616
"PLEKHG1",315.209469237819,320.573337550784,3.74700052507319,3.01737617561442
"TMEM234",256.935449714861,193.132297622808,96.6726135468882,95.801693575758
"KCNJ9",0,0,320.743244946265,321.350562702936
"AP4S1",198.661430191903,127.441039927976,159.622222368118,156.149217088046
"C5orf66",309.911831099368,278.530932626091,25.4796035704977,27.9107296244334
"CD99P1",280.774821337889,290.355359011161,35.9712050407026,34.6998260195659
"BICDL1",5.29763813845074,9.19677607727659,311.750443686089,315.315810351707
"WDR81",181.444106241938,271.961806856608,91.4268128117858,96.5560376196616
"FOXD1",164.226782291973,195.759947930602,143.135420057796,138.04496003436
"AK1",178.795287172713,222.036451008535,122.152217117386,116.168982761155
"ANKRD36B",139.063001134332,219.408800700742,136.390819112664,144.079712385589
"ATP6AP1L",112.574810442078,99.8507116961459,211.330829614128,214.988052512528
"MREG",91.3842578882753,68.3189080026261,239.058633499669,239.881405961347
"GK",157.60473461891,140.579291466942,165.617423208235,174.253474141733
"SLC7A7",315.209469237819,320.573337550784,0.749400105014637,1.50868808780721
"MLKL",272.828364130213,271.961806856608,47.2122066159222,46.01498667812
"CCDC173",58.2740195229582,72.2603834643161,254.046635599962,252.705254707708
"PLCH2",7.94645720767611,15.7659018467599,308.752843266031,304.754993737057
"GPX3",116.548039045916,140.579291466942,190.347626673718,189.340355019805
"RFPL1S",0,0,325.239645576353,311.544090132189
"NPAS1",263.557497387924,333.711589089751,19.4844027303806,19.6129451414938
"LRFN2",0,0,318.495044631221,317.578842483418
"TSEN2",112.574810442078,134.010165697459,195.59342740882,193.866419283227
"COL9A2",72.8425244036977,63.0636073870395,248.80083486486,251.196566619901
"RPL13P12",266.20631645715,324.514813012474,22.4820031504391,22.6303213171082
"PCSK6",107.277172303628,130.068690235769,200.089828038908,197.638139502745
"ARHGEF25",202.634658795741,157.659018467599,134.892018902635,139.553648122167
"GEMIN2",119.196858115142,112.988963235112,197.841627723864,204.427235897877
"SUCLG2-AS1",177.4708776381,204.956724007878,125.899217642459,125.975455331902
"CENPM",67.544886265247,59.1221319253495,252.547835389933,254.968286839419
"UBA6-AS1",88.7354388190499,68.3189080026261,233.812832764567,242.898782136961
"AP4B1",157.60473461891,140.579291466942,162.619822788176,172.744786053926
"HSPB7",267.530725991762,277.217107472194,43.465206090849,45.2606426342164
"FRRS1",256.935449714861,333.711589089751,20.9832029404098,21.121633229301
"IL15",288.721278545565,287.727708703368,28.4772039905562,27.1563855805298
"OTUD7A",13.2440953461269,26.2765030779331,295.263641375767,297.211553298021
"WNK3",13.2440953461269,28.9041533857264,293.015441060723,296.457209254117
"ID2-AS1",123.17008671898,93.2815859266626,210.581429509113,204.427235897877
"KCNJ14",84.7622102152119,78.8295092337994,239.058633499669,228.566245302793
"TNFRSF10C",312.560650168594,314.004211781301,2.24820031504391,2.26303213171082
"MPND",56.9496099883455,49.9253558480729,257.793636125035,266.283447497973
"LY6E-DT",231.77166855722,383.636944937824,7.49400105014637,7.54344043903606
"MYB",5.29763813845074,3.94147546168997,308.752843266031,312.298434176093
"GTF2H2",78.1401625421484,81.4571595415927,239.058633499669,231.583621478407
"RIMS1",96.6818960267261,88.026285311076,221.822431084333,223.285836995467
"SYBU",84.7622102152119,64.3774325409362,240.557433709699,239.881405961347
"DHX29",222.500801814931,176.052570622152,116.157016277269,114.660294673348
"WDR88",67.544886265247,102.478362003939,230.065832239494,227.811901258889
"STK33",84.7622102152119,65.6912576948328,238.309233394655,239.127061917443
"OPN3",144.360639272783,183.935521545532,149.880021002927,149.360120692914
"IL11",270.179545060988,237.802352855295,59.2026082961564,60.3475235122885
"ATP8B3",225.149620884157,215.467325239052,92.1762129168004,93.5386614440472
"ATP2B2",0,0,312.499843791104,313.8071222639
"PDE2A",0,6.56912576948328,308.003443161016,311.544090132189
"SLC9A9",258.259859249474,361.30191732158,2.24820031504391,3.77172021951803
"LINC01133",337.724431326235,287.727708703368,0,0
"ZNF34",178.795287172713,183.935521545532,134.14261879762,128.238487463613
"ADAM11",37.0834669691552,32.8456288474164,278.02743896043,276.844264112623
"KDM8",215.878754141868,198.387598238395,106.414814912079,104.099478058698
"ASIC3",66.2204767306343,49.9253558480729,253.297235494947,254.968286839419
"H4C9",199.985839726516,170.797270006565,129.646218167532,123.712423200191
"TIGD6",173.497649034262,193.132297622808,129.646218167532,127.484143419709
"CCDC61",101.979534165177,168.169619698772,176.858424783454,176.516506273444
"MGAT4A",0,0,311.001043581074,312.298434176093
"ST8SIA1",5.29763813845074,7.88295092337994,302.757642425914,306.263681824864
"TRPV1",152.307096480459,132.696340543562,167.865623523279,168.973065834408
"NEK11",256.935449714861,222.036451008535,71.9424100814052,70.1539960830354
"MIR99AHG",83.4378006805992,73.5742086182127,232.314032554538,231.583621478407
"LINC01410",51.6519718498947,82.7709846954893,243.555034129757,242.898782136961
"MSH6",54.3007909191201,45.983880386383,266.786437385211,253.459598751612
"LRRC2",250.313402041798,310.062736319611,29.9760042005855,30.1737617561442
"NOVA1",7.94645720767611,18.3935521545532,296.762441585796,297.211553298021
"SERTM2",0,0,309.502243371045,310.789746088286
"TANGO2",223.825211349544,222.036451008535,91.4268128117858,82.9778448293967
"TEFM",127.143315322818,162.914319083185,166.36682331325,163.692657527083
"NEIL3",31.7858288307045,30.2179785396231,280.275639275474,277.598608156527
"CELF3",0,0,314.748044106148,304.754993737057
"CMYA5",297.992145287854,285.100058395574,18.7350026253659,17.3499130097829
"ANKRD18B",30.4614192960918,27.5903282318298,284.022639800548,276.844264112623
"OSCP1",162.90237275736,179.994046083842,137.889619322693,138.04496003436
"IGSF1",1.32440953461269,0,306.504642950987,310.789746088286
"CBLN3",283.423640407115,304.807435704024,15.7374022053074,14.3325368341685
"MTX1",95.3574864921134,103.792187157836,205.335628774011,213.479364424721
"C5orf38",313.885059703206,303.493610550128,0,0
"PRPF38A",87.4110292844372,82.7709846954893,221.822431084333,224.794525083275
"ATF7IP2",117.872448580529,118.244263850699,191.097026778733,189.340355019805
"DLG2",37.0834669691552,81.4571595415927,247.30203465483,250.442222575997
"ST3GAL2",121.845677184367,123.499564466286,187.350026253659,183.305602668576
"ZNHIT2",119.196858115142,153.717543005909,174.610224468411,166.710033702697
"ZNRD1ASP",144.360639272783,106.419837465629,183.603025728586,179.533882449058
"GLYATL2",80.7889816113738,90.6539356188693,224.070631399377,218.005428688142
"LEO1",170.848829965036,143.206941774736,144.634220267825,154.640529000239
"FAM227B",96.6818960267261,95.9092362344559,209.082629299084,210.461988249106
"ACOX2",284.748049941727,320.573337550784,2.99760042005855,3.01737617561442
"SCHLAP1",283.423640407115,325.828638166371,0.749400105014637,0
"WHAMMP2",241.042535299509,227.291751624122,68.9448096613466,72.4170282147462
"HSD3B7",301.965373891692,274.589457164401,14.9880021002927,18.1042570536865
"TTC28-AS1",94.0330769575007,53.8668313097629,233.063432659552,228.566245302793
"CLVS2",0,0,300.50944211087,307.772369912671
"RPP40",78.1401625421484,114.302788389009,205.335628774011,210.461988249106
"ZFAND2A-DT",147.009458342008,156.345193313702,152.128221317971,152.377496868528
"CCDC184",21.190552553803,18.3935521545532,284.772039905562,282.879016463852
"FAM66C",221.176392280318,182.621696391635,92.1762129168004,110.88857445383
"USP18",210.581116003417,333.711589089751,32.2242045156294,30.1737617561442
"RPS6KA5",34.4346478999298,53.8668313097629,260.791236545094,257.23131897113
"DOCK2",275.477183199439,254.882079855951,37.4700052507319,38.4715462390839
"NMRAL2P",356.266164810812,249.626779240365,0,0
"NEXMIF",0,0,301.258842215884,304.000649693153
"DEPDC7",162.90237275736,197.073773084498,120.653416907357,124.466767244095
"ZNF528-AS1",186.741744380389,155.031368159805,129.646218167532,133.518895770938
"DMAC2L",152.307096480459,111.675138081216,174.610224468411,165.20134561489
"KRT7",324.480335980108,254.882079855951,11.9904016802342,12.0695047024577
"PEX12",182.768515776551,183.935521545532,118.405216592313,117.677670848963
"WASH9P",129.792134392043,187.876997007222,138.639019427708,146.3427445173
"C1orf226",180.119696707325,193.132297622808,115.407616172254,113.905950629445
"GRHL1",213.229935072642,178.680220929945,104.916014702049,105.608166146505
"EPCAM-DT",42.3811051076059,35.4732791552097,260.791236545094,262.511727278455
"KRBA2",99.3307150959514,76.2018589260061,212.829629824157,211.970676336913
"PSMA8",27.8126002268664,42.042404924693,251.049035179904,279.107296244334
"PPFIA1",133.765362995881,189.190822161118,137.889619322693,138.799304078264
"KCNN1",1.32440953461269,1.31382515389666,296.013041480782,300.983273517539
"ZNF45",153.631506015072,106.419837465629,166.36682331325,171.990442010022
"SLC6A11",2.64881906922537,0,296.762441585796,298.720241385828
"SLC12A8",276.801592734051,275.903282318298,22.4820031504391,22.6303213171082
"DYNLRB1",196.012611122677,189.190822161118,105.665414807064,106.362510190408
"LINC01117",11.9196858115142,18.3935521545532,280.275639275474,285.896392639467
"JAG2",147.009458342008,122.185739312389,161.121022578147,165.955689658793
"BMPR1B",0,0,296.762441585796,299.474585429732
"IL15RA",250.313402041798,344.222190320924,0.749400105014637,0.754344043903606
"ZNF277",109.925991372853,112.988963235112,180.605425308528,192.35773119542
"CHRD",283.423640407115,283.786233241678,14.2386019952781,14.3325368341685
"EXPH5",177.4708776381,166.855794544875,125.149817537444,125.975455331902
"ARHGAP27P1-BPTFP1-KPNA2P3",205.283477864966,203.642898853982,95.1738133368589,91.2756293123363
"SPACA9",168.200010895811,187.876997007222,120.653416907357,117.677670848963
"ZNF416",172.173239499649,186.563171853325,118.405216592313,116.923326805059
"ZNF527",115.223629511304,147.148417236425,164.118622998206,167.464377746601
"HSD17B7P2",170.848829965036,178.680220929945,126.648617747474,117.677670848963
"CASD1",68.8692957998596,56.4944816175562,238.309233394655,230.0749333906
"RAPGEF6",101.979534165177,135.323990851356,175.359624573425,180.288226492962
"RNASET2",221.176392280318,189.190822161118,92.925613021815,89.0125971806255
"TPPP3",26.4881906922537,7.88295092337994,281.025039380489,276.844264112623
"TRUB2",75.4913434729231,78.8295092337994,212.080229719142,224.794525083275
"SPAG4",98.0063055613387,81.4571595415927,206.83442898404,204.427235897877
"PNP",35.7590574345425,39.4147546168997,263.039436860138,251.196566619901
"FAM53A",161.577963222748,123.499564466286,155.875221843045,147.851432605107
"PGBD4",108.60158183824,98.5368865422492,189.598226568703,191.603387151516
"EIF1AY",271.503954595601,316.631862089094,0,0
"FKBPL",115.223629511304,141.893116620839,163.369222893191,167.464377746601
"AMER3",0,0,293.015441060723,293.439833078503
"CADPS",17.2173239499649,10.5106012311732,276.528638750401,281.370328376045
"SSUH2",19.8661430191903,28.9041533857264,266.037037280196,270.809511761395
"FBXO17",213.229935072642,170.797270006565,109.412415332137,92.0299733562399
"NHSL1",309.911831099368,273.275632010504,0.749400105014637,1.50868808780721
"NAT16",0,0,294.514241270753,290.422456902888
"ACP3",286.07245947634,261.451205625435,17.9856025203513,18.1042570536865
"TMEM100",1.32440953461269,0,288.519040430635,293.439833078503
"SLC6A17",227.798439953382,277.217107472194,38.9688054607611,39.2258902829875
"KIF27",147.009458342008,91.9677607727659,170.113823838323,173.499130097829
"PSPN",145.685048807395,193.132297622808,123.651017327415,119.940702980673
"RPL3P4",279.450411803277,273.275632010504,11.2410015752196,18.1042570536865
"ZDHHC15",0,0,287.769640325621,294.194177122406
"FBXL13",63.5716576614089,63.0636073870395,228.567032029464,225.548869127178
"ADPRHL1",177.4708776381,149.776067544219,128.896818062518,124.466767244095
"MERTK",2.64881906922537,1.31382515389666,287.769640325621,288.159424771178
"FAAP24",136.414182065107,143.206941774736,150.629421107942,149.360120692914
"SCN1B",280.774821337889,216.781150392948,41.2170057758051,40.7345783707947
"TMEM132B",333.751202722397,241.743828316985,1.49880021002927,2.26303213171082
"SNHG19",62.2472481267962,45.983880386383,233.812832764567,236.864029785732
"RASGRP2",107.277172303628,98.5368865422492,187.350026253659,184.814290756383
"RTN4IP1",87.4110292844372,106.419837465629,191.097026778733,192.35773119542
"MIR31HG",291.370097614791,285.100058395574,0,0
"FBXL8",188.066153915001,156.345193313702,116.157016277269,115.414638717252
"LINC00630",143.03622973817,143.206941774736,146.133020477854,143.325368341685
"ASTE1",135.089772530494,124.813389620182,156.624621948059,159.166593263661
"CTH",169.524420430424,141.893116620839,131.145018377562,132.764551727035
"KIF17",203.959068330354,211.525849777362,76.438810711493,82.9778448293967
"BORCS6",172.173239499649,231.233227085811,83.1834116566248,88.2582531367219
"FGGY",161.577963222748,172.111095160462,117.655816487298,122.958079156288
"PAPLN",262.233087853312,265.392681087125,21.7326030454245,23.3846653610118
"LANCL1",67.544886265247,55.1806564636596,221.073030979318,228.566245302793
"OLR1",270.179545060988,302.179785396231,0,0
"CBWD5",101.979534165177,97.2230613883525,185.85122604363,187.077322888094
"WLS",196.012611122677,165.541969390979,110.161815437152,98.8190697513724
"KCTD11",255.611040180248,282.472408087781,13.4892018902635,18.8586010975902
"PRDX6-AS1",174.822058568874,126.127214774079,133.393218692605,135.781927902649
"FAM124A",10.5952762769015,14.4520766928632,271.282838015299,273.072543893105
"FRG1JP",25.163781157641,44.6700552324863,248.051434759845,251.196566619901
"FAT3",66.2204767306343,70.9465583104194,215.077830139201,214.988052512528
"NOX4",193.363792053452,130.068690235769,119.904016802342,122.958079156288
"ERBB4",0,0,281.025039380489,285.142048595563
"FUOM",157.60473461891,118.244263850699,146.133020477854,144.079712385589
"SYNDIG1",271.503954595601,287.727708703368,4.49640063008782,2.26303213171082
"GSAP",140.387410668945,151.089892698115,134.14261879762,140.307992166071
"ZNF624",87.4110292844372,124.813389620182,176.10902467844,177.270850317347
"RHOBTB2",95.3574864921134,118.244263850699,177.607824888469,174.253474141733
"LINC02615",203.959068330354,189.190822161118,86.1810120766833,85.9952210050111
"ZSCAN5A",95.3574864921134,147.148417236425,161.870422683162,160.675281351468
"FAM155B",0,0,281.774439485504,282.879016463852
"MROH6",166.875601361198,161.600493929289,121.402817012371,114.660294673348
"SH3TC2",287.396869010953,257.509730163745,9.74220136519029,9.80647257074688
"APOBEC3F",234.420487626445,261.451205625435,32.2242045156294,36.2085141073731
"ZNF546",100.655124630564,84.084809849386,191.097026778733,187.831666931998
"ASTN1",50.3275623152821,30.2179785396231,243.555034129757,239.127061917443
"AUNIP",71.518114869085,51.2391810019696,220.323630874303,219.514116775949
"PRICKLE2",286.07245947634,258.823555317641,8.99280126017565,8.29778448293967
"NPIPB5",205.283477864966,189.190822161118,77.9376109215223,89.0125971806255
"SLC30A3",0,0,283.273239695533,277.598608156527
"ZNF140",139.063001134332,112.988963235112,152.877621422986,155.394873044143
"CARNMT1",221.176392280318,190.504647315015,72.6918101864198,75.4344043903606
"SLC35E2A",133.765362995881,101.164536850043,164.118622998206,160.675281351468
"PARD6A",18.5417334845776,13.1382515389666,262.290036755123,264.774759410166
"ZMAT1",14.5685048807395,35.4732791552097,254.796035704977,252.705254707708
"C2orf76",117.872448580529,165.541969390979,134.892018902635,138.799304078264
"TBXAS1",9.2708667422888,7.88295092337994,267.535837490226,272.318199849202
"KCNS3",262.233087853312,283.786233241678,5.24580073510246,5.28040830732524
"MAP3K7CL",266.20631645715,281.158582933884,4.49640063008782,4.52606426342164
"RNF39",194.688201588065,151.089892698115,104.916014702049,105.608166146505
"SERGEF",131.116543926656,174.738745468255,127.398017852488,122.958079156288
"LINC01547",96.6818960267261,109.047487773422,176.10902467844,174.253474141733
"NBPF2P",237.069306695671,269.334156548815,26.9784037805269,22.6303213171082
"SLC16A1-AS1",120.521267649754,105.106012311732,164.86802310322,165.20134561489
"SVOP",0,0,281.774439485504,273.826887937009
"TRPC6",258.259859249474,289.041533857264,3.74700052507319,4.52606426342164
"KLF8",272.828364130213,282.472408087781,0,0
"DNAI4",241.042535299509,168.169619698772,71.1930099763906,74.680060346457
"MIR29B2CHG",255.611040180248,229.919401931915,34.4724048306733,34.6998260195659
"PARS2",139.063001134332,169.483444852669,122.901617222401,122.958079156288
"NEMP2",108.60158183824,124.813389620182,155.12582173803,165.20134561489
"C4orf33",127.143315322818,182.621696391635,120.653416907357,122.958079156288
"TMEM171",283.423640407115,244.371478624778,12.7398017852488,12.8238487463613
"GPR27",0,0,278.02743896043,274.581231980913
"STPG1",170.848829965036,127.441039927976,125.149817537444,128.992831507517
"ZNF391",42.3811051076059,60.4359570792462,225.569431609406,224.040181039371
"WDR92",116.548039045916,101.164536850043,168.615023628293,165.955689658793
"SLC27A6",7.94645720767611,23.6488527701398,257.793636125035,262.511727278455
"GOLGA2P5",42.3811051076059,32.8456288474164,236.810433184625,239.127061917443
"LRRTM4",0,0,275.779238645387,275.335576024816
"PLEKHA8P1",96.6818960267261,93.2815859266626,191.846426883747,168.973065834408
"BRF2",124.494496253592,157.659018467599,131.894418482576,136.536271946553
"GDF6",219.851982745706,189.190822161118,70.4436098713759,70.908340126939
"IDI1",288.721278545565,135.323990851356,62.2002087162149,64.1192437318065
"GDNF-AS1",286.07245947634,237.802352855295,12.7398017852488,12.8238487463613
"BST2",229.122849487995,261.451205625435,28.4772039905562,30.1737617561442
"ARG2",58.2740195229582,40.7285797707963,224.820031504391,224.794525083275
"MCAM",215.878754141868,194.446122776705,68.195409556332,69.3996520391318
"FSTL5",22.5149620884157,28.9041533857264,245.053834339786,251.196566619901
"DNAH11",109.925991372853,115.616613542906,158.872822263103,162.938313483179
"SYCP2",51.6519718498947,82.7709846954893,206.085028879025,206.690268029588
"ARHGEF39",19.8661430191903,24.9626779240365,252.547835389933,249.687878532094
"ZNF200",111.250400907466,143.206941774736,150.629421107942,141.816680253878
"NDUFA4L2",206.607887399579,227.291751624122,55.4556077710832,56.5758032927705
"ABCB4",41.0566955729932,51.2391810019696,226.31883171442,227.057557214985
"TSSK5P",64.8960671960216,81.4571595415927,198.591027828879,200.655515678359
"DHRS13",17.2173239499649,22.3350276162432,255.545435809991,250.442222575997
"CCDC85C",47.6787432460567,57.8083067714529,218.824830664274,221.022804863757
"PUS10",150.982686945846,116.930438696802,135.641419007649,141.062336209974
"MEIOC",9.2708667422888,26.2765030779331,254.796035704977,254.213942795515
"UBE3A",123.17008671898,103.792187157836,158.123422158088,159.166593263661
