"","C_1","C_2","S_1","S_2"
"LEMD3",952.047758362299,983.050774225556,843.046721389878,843.222990402644
"ACAD9",1022.37686773516,1016.59318909414,814.741159963902,809.401831261608
"GGH",627.752420698534,630.855418105376,1039.65562102436,1044.61261983336
"DENND3",2104.66371752869,1883.5356041592,231.799597623533,236.748113987251
"LRSAM1",995.026658534606,1016.59318909414,814.741159963902,820.163109170119
"MRPL21",322.992946749453,327.683591408519,1220.19920201167,1216.79306636954
"TMEM258",519.653974810612,423.15046449604,1141.40263912314,1119.94156519294
"PAFAH1B3",161.496473374727,165.13188858382,1297.46573455284,1327.48049628566
"FAM204A",982.002749391482,1101.73931914518,792.555719927326,792.49125169109
"USP25",1353.18415997049,1647.44860719952,520.210318099017,519.615990439551
"TSPAN6",935.116676476239,1123.67089809772,795.615780622026,800.946541476349
"TCP11L1",1021.07447682085,823.07925715998,863.702131079104,860.902232680912
"DACT3",1122.66096813721,1253.97027893339,697.693838391623,709.475679254002
"RLF",565.237656811543,669.558204492209,1035.06552998231,1046.91860795661
"TEX264",1363.60328728499,1359.7578950574,605.127002376945,596.482261214632
"SCML1",1308.90286888387,1239.77925725821,651.027912797447,653.363301588192
"SUSD1",1423.51326934336,1479.73653285658,550.045909872343,544.213197087577
"PLK4",92.4697549161741,138.039938113037,1333.42144771557,1342.08508773292
"PNRC1",1057.5414224216,1358.46780217784,692.338732175898,689.490448852481
"VAT1L",261.780573776774,310.912383974224,1242.38464204824,1230.62899510905
"SUSD6",1892.37399849579,1771.29752363739,322.071388117186,322.069674547591
"POLI",604.309384240912,719.871826795092,1009.82002925103,1016.94076235433
"TM2D3",806.17997595932,761.154798941047,944.028724314981,939.305828871495
"UBA3",830.925403331254,845.010836112519,908.83802632593,909.327983269214
"ARID3A",1220.34028671064,1361.04798793696,636.492624497621,644.908011802933
"EMG1",500.118111095927,411.53962857999,1134.51750256006,1135.31481934795
"GLS",1282.85505059763,1434.58328207194,582.941562340369,617.236154323904
"LMO4",1121.3585772229,1154.63312720718,733.649551554349,727.923584240021
"FBLN7",1008.05056767773,1002.40216741897,810.916084095527,807.864505846106
"SIK3",1097.91554076528,1061.74643987878,768.075234369726,761.744743381057
"WAC-AS1",643.381111670282,634.72569674406,1030.47543894026,1020.78407589308
"PDHX",954.652540190924,950.798452236529,839.986660695178,838.611014156139
"MRPS14",694.174357328462,593.442724598105,1021.29525685616,1023.09006401633
"ATAD2B",461.046383666558,481.204644076289,1119.21719908656,1126.09086685494
"GLIS3",2112.47806301457,2479.55851451643,45.9009104205015,38.4331353875407
"RFC5",253.966228290901,269.629411828269,1244.67968756927,1247.53957467957
"ADGRG6",1097.91554076528,1127.5411767364,742.82973363845,742.528175687287
"TINF2",1323.22916894131,1264.29102196988,636.492624497621,634.146733894422
"SLC50A1",1040.61034053554,1128.83126961596,758.895052285625,756.364104426801
"IMPA1",367.274237836072,399.92879266394,1168.94318537544,1175.285280151
"TCEAL3",1716.55122506363,1540.37089819595,437.588679342115,434.29442987921
"CNOT10",480.582247381243,456.692879364628,1123.04227495494,1119.94156519294
"SLC30A7",1206.0139866532,1288.80278668154,660.973110055222,659.512603250199
"PTRH2",580.866347783291,468.303715280678,1098.56178939734,1076.12779085114
"KDM1B",588.680693269165,568.930959886444,1058.01598519256,1052.29924691087
"DERA",686.360011842588,584.412074441177,1022.06027202983,1020.78407589308
"ANKS3",771.015421272888,777.926006375342,938.673618099256,937.768503455994
"F10",1936.65528958241,1798.38947410817,294.530841864885,288.248515406555
"DPH3",958.559712933861,1044.97523244449,803.265932358777,803.252529599601
"BAHD1",871.299521674936,955.958823754773,851.461888300303,858.59624455766
"LANCL2",843.949312474378,799.85758532788,911.133071846955,907.021995145961
"TMEM147",1096.61314985097,1323.63529442969,670.918307312997,685.647135313726
"SMARCAL1",1084.89163162216,1115.93034082035,741.2997032911,745.60282651829
"TTC38",950.745367447987,851.461300510324,862.937115905429,859.364907265411
"FOXP4",897.347339961182,958.539009513895,838.456630347828,850.909617480152
"PKIA",138.053436917105,154.811145547332,1298.23074972652,1315.95055566939
"MDFIC",2487.56664633651,2224.12012436333,0,0
"MCU",1459.9802149441,1606.16563505357,485.784635283641,485.794831298515
"ROR1",1233.36419585376,1619.06656384918,548.515879524993,548.825173334082
"OSBPL11",782.736939501699,906.935294331451,889.712646984055,895.492054529699
"ZDHHC13",532.677883953735,525.067801981367,1075.61133418709,1083.81441792865
"NFATC3",696.779139157086,654.077089937476,994.519725777533,990.037567583049
"GAS2L1",1428.72283300061,1425.55263191501,549.280894698668,543.444534379826
"CDCA4",326.90011949239,358.645820517985,1192.65865575936,1180.66591910525
"HMMR",44.2812910866186,49.0235294233217,1363.2570394889,1358.22700459569
"COG6",1221.64267762495,1390.72012416686,615.837214808395,614.930166200652
"CINP",849.158876131627,877.263158101546,871.352282815854,880.887463082433
"PDZD11",907.766467275681,865.652322185496,866.762191773804,857.827581849909
"STK11IP",864.787567103374,834.69009307603,889.712646984055,878.581474959181
"SH3RF1",1411.79175111455,1394.59040280555,556.931046435418,555.743137703839
"TIAM1",45.5836820009309,43.8631579050773,1360.96199396787,1358.99566730344
"PPWD1",987.212313048732,1023.04365349195,793.320735101001,788.647938152336
"NAA16",502.722892924552,549.579566693027,1071.02124314504,1076.12779085114
"PRR3",403.741183436816,463.143343762434,1129.92741151801,1126.85952956269
"HDAC4",946.83819470505,834.69009307603,859.877055210729,855.521593726657
"EZH1",1331.04351442718,1370.07863809389,587.53165338242,583.414995182868
"ZFP36",2475.8451281077,1891.27616143657,92.5668360146781,93.0081876378486
"ASCL1",2.60478182862462,12.900928795611,1374.73226709402,1383.59287395147
"HIKESHI",619.93807521266,601.183281875471,1018.23519616146,1023.85872672408
"ZNF260",217.499282690156,339.294427324569,1217.13914131697,1216.79306636954
"RPP25",368.576628750384,303.171826696858,1186.53853436996,1179.12859368975
"RAB2B",535.28266578236,629.565325225815,1040.42063619803,1032.31401650934
"MRPL15",728.036521100582,655.367182817037,968.509209872582,973.895650720282
"GAP43",22.1406455433093,41.2829721459551,1380.08737330975,1342.85375044067
"SBDSP1",1241.17854133963,1493.92755453175,576.056425777294,564.198427489098
"LAMA1",593.890256926414,732.772755590703,983.809513346083,989.268904875298
"RNASEH2B",392.019665208006,401.218885543501,1142.93266947049,1146.07609725646
"FUT11",1239.87615042532,1171.40433464148,666.328216270947,664.893242204455
"CCDC34",132.843873259856,187.063467536359,1277.57534003729,1289.81602360587
"SIDT2",1784.27555260787,1750.65603756441,333.546615722311,332.062289748352
"TGFB1",1876.74530752404,1966.10154845111,246.334885923358,235.9794512795
"ZNF160",953.350149276612,1014.01300333502,794.085750274676,797.871890645346
"MANBA",1657.94363391957,1748.07585180529,367.972298537687,372.032750551394
"ARRDC3",718.919784700396,848.881114751202,910.36805667328,915.47728493122
"SSBP2",1009.35295859204,1029.49411788976,772.665325411776,774.812009412821
"PRXL2B",652.497848070468,645.046439780549,1002.16987751428,983.119603213292
"TSC22D3",1331.04351442718,1259.13065045163,608.95207824532,610.318189954147
"ERI1",434.998565380312,428.310836014284,1123.04227495494,1116.86691436193
"NAPB",536.585056696672,562.480495488638,1048.83580310846,1051.53058420311
"SCMH1",1000.23622219185,1057.8761612401,760.425082632975,771.737358581818
"SAR1B",1285.45983242625,1380.39938113037,579.881501645669,592.638947675878
"MIR4435-2HG",2055.17286278483,2043.50712122478,160.653186471755,164.493819458674
"ZBTB11",765.805857615639,811.46842124393,905.77796563123,910.096645976964
"RGS3",1937.95768049672,1975.13219860804,217.264309323707,216.76288358573
"RUNX1T1",1202.10681391026,1247.51981453558,655.618003839497,641.064698264179
"RNF26",988.514703963044,999.82198165985,792.555719927326,777.117997536073
"KLF4",2310.44148199004,2238.3111460385,28.3055614259759,26.1345320635277
"DYRK3",1103.12510442253,1242.35944301734,678.568459049748,678.729170943969
"DMWD",1070.56533156472,874.682972342424,800.970886837752,794.028577106591
"SRBD1",640.776329841657,638.595975382743,991.459665082833,996.186869245056
"PIGK",787.946503158948,1141.73219841157,800.205871664077,800.177878768598
"INPP5K",1142.1968318519,1017.88328197371,732.884536380674,731.766897778775
"RSRP1",993.724267620293,783.086377893586,846.106782084578,844.760315818145
"DHX34",731.943693843519,607.633746273277,975.394346435657,972.35832530478
"DENND10",1195.5948593387,1238.48916437865,642.612745887021,655.669289711445
"INPP5E",872.601912589248,845.010836112519,862.172100731754,860.133569973161
"C1orf109",513.14202023905,598.603096116349,1038.89060585068,1040.7693062946
"MTMR12",1114.84662265134,1072.06718291527,719.879278428199,723.311607993516
"BSN",26.0478182862462,15.4811145547332,1354.84187257847,1357.45834188794
"RBMX2",709.803048300209,678.588854649137,961.624073309507,953.14175761101
"SORD",182.334728003724,206.414860729776,1279.87038555832,1226.01701886255
"BTG3",858.275612531813,908.225387211012,845.341766910903,845.528978525896
"NUP54",565.237656811543,550.869659572588,1038.12559067701,1036.92599275585
"MPLKIP",567.842438640168,550.869659572588,1039.65562102436,1033.85134192485
"AURKB",143.263000574354,110.947987642254,1295.17068903182,1289.81602360587
"SERTAD2",1299.78613248369,1395.88049568511,574.526395429944,565.7357529046
"MNT",1341.46264174168,1224.29814270348,607.42204789797,609.549527246396
"POGLUT2",687.6624027569,718.581733915531,947.853800183356,953.910420318761
"ACTR3B",270.897310176961,236.086996959681,1209.48898958022,1223.7110307393
"JMY",1157.82552282364,1198.49628511226,673.213352834022,665.661904912205
"ZNF397",487.094201952804,330.263777167641,1127.63236599699,1121.47889060844
"GPR137",1027.58643139241,1039.81486092624,750.4798853752,757.901429842303
"BPGM",877.811476246498,874.682972342424,842.281706216203,849.37229206465
"GPX7",1243.78332316826,1152.05294144806,655.618003839497,654.900627003694
"ANKRD13C",1045.81990419279,1300.41362259759,672.448337660347,666.430567619956
"DNAH14",274.804482919898,252.858204393975,1204.13388336449,1210.64376470753
"GTF2F2",662.916975384966,730.192569831581,948.618815357032,953.910420318761
"SNHG6",492.303765610054,291.560990780808,1132.22245703904,1131.4715058092
"LINC00665",283.921219320084,251.568111514414,1204.89889853816,1204.49446304553
"BLM",31.2573819434955,70.9551083758603,1332.65643254189,1332.09247253216
"TUSC2",688.964793671213,731.482662711142,937.908602925581,946.223793241253
"MLLT3",1318.01960528406,1355.88761641871,569.936304387894,572.653717274357
"WDR55",945.535803790738,917.25603736794,813.211129616552,808.633168553857
"TXNDC11",1591.52169728964,1568.75294154629,429.173512431689,424.30181467845
"R3HCC1",916.883203675867,825.659442919102,846.106782084578,845.528978525896
"KANK1",2425.05188244952,2169.93622342177,2.29504552102508,2.30598812325244
"LETMD1",1080.98445887922,1063.03653275834,724.469369470249,728.692246947772
"NAT14",601.704602412288,619.244582189327,999.874831993258,999.261520076059
"CCDC9B",1943.16724415397,1671.96037191118,293.76582669121,289.785840822057
"BRAF",957.257322019548,892.744272656279,813.976144790227,812.476482092611
"MIGA2",937.721458304864,937.897523440918,805.560977879802,804.021192307352
"GBP1",1964.00549878296,2326.03746184866,91.036805667328,88.3962113913437
"MAPKAPK3",1135.68487728034,1086.25820459044,701.518914259998,701.789052176494
"TMEM9B",1398.76784197142,1591.97461337839,473.544392504841,474.264890682253
"FOXC1",1112.24184082271,1154.63312720718,696.928823217948,677.960508236218
"RECQL5",675.940884528089,697.940247842554,952.443891225407,949.298444072256
"MYC",773.620203101513,748.253870145436,907.30799597858,907.021995145961
"DNAJC18",972.886012991296,975.310216948189,781.080492322201,779.423985659326
"QTRT1",698.081530071399,681.169040408259,946.323769836006,949.298444072256
"DCUN1D2",659.009802642029,678.588854649137,960.859058135832,958.522396565266
"COA5",634.264375270095,452.822600725945,1036.59556032966,1030.77669109384
"YIPF2",1609.75517009002,1753.23622332353,358.792116453587,360.502809935132
"APTX",905.161685447056,885.003715378913,829.276448263728,820.93177187787
"ECHDC2",2174.99282690156,1933.84922646208,136.93771608783,141.43393822615
"GOLGA8A",902.556903618432,786.956656532269,843.811736563553,865.514208927417
"CLSTN2",1505.56389694503,1370.07863809389,504.910014625517,500.39942274578
"ERCC2",1023.67925864948,945.638080718284,778.785446801176,760.207417965556
"BBS4",1114.84662265134,1073.35727579483,702.283929433673,707.169691130749
"HUNK",347.738374121387,292.851083660369,1165.11810950706,1159.91202599598
"PHETA1",767.108248529951,856.621672028568,875.942373857904,866.282871635168
"C18orf25",735.850866586456,672.138390251332,940.968663620281,928.544550962984
"CNTNAP2",1.30239091431231,0,1347.19172084172,1354.38369105694
"ARL4C",372.483801493321,354.775541879302,1137.57756325476,1134.5461566402
"C1orf52",771.015421272888,803.727863966564,883.592525594654,886.268102036689
"SCNM1",536.585056696672,645.046439780549,995.284740951208,1004.64215903031
"SLC25A40",302.154692120456,344.454798842813,1155.17291224929,1160.68068870373
"PPP1R12B",843.949312474378,833.400000196469,851.461888300303,854.752931018906
"AEBP2",780.132157673074,761.154798941047,894.302738026105,891.648740990945
"TAGLN3",3.90717274293693,10.3207430364888,1345.66169049437,1342.85375044067
"MRGBP",922.092767333116,835.980185955591,829.276448263728,827.081073539876
"DCAF17",539.189838525297,650.206811298793,991.459665082833,1000.79884549156
"TBC1D22A",1247.69049591119,1176.56470615972,632.667548629246,628.766094940166
"COX11",385.507710636444,308.332198215102,1134.51750256006,1150.68807350297
"EIF1B",827.018230588317,903.065015692768,839.221645521503,830.15572437088
"TEP1",1711.34166140638,1546.82136259376,384.037617184863,382.025365752155
"UBP1",851.763657960251,783.086377893586,865.997176600129,860.133569973161
"SLC25A15",283.921219320084,198.674303452409,1211.78403510124,1194.50184784477
"SIAE",1611.05756100433,1696.47213662284,373.327404753412,361.271472642883
"MED27",1103.12510442253,1149.47275568894,691.573717002223,666.430567619956
"EIF1AD",876.509085332185,857.911764908129,833.866539305778,830.924387078631
"PIM1",919.487985504492,937.897523440918,794.850765448351,796.334565229844
"ATG9A",1548.54279711734,1439.74365359018,462.83418007339,459.660299234987
"SAP30",95.0745367447987,77.4055727736658,1302.05582559489,1285.20404735936
"COG2",700.686311900023,674.718576010454,931.023466362506,943.917805118
"CNOT4",1060.14620425022,1066.90681139703,716.819217733499,712.550330085005
"NUDT15",384.205319722132,362.516099156668,1123.04227495494,1123.01621602394
"GEMIN6",184.939509832348,162.551702824698,1243.14965722192,1239.08428489431
"MSANTD2",682.452839099651,577.961610043371,968.509209872582,970.820999889279
"DOCK6",1187.78051385283,1274.61176500636,623.487366545146,604.16888829214
"ZNF33B",233.127973661904,322.523219890274,1175.06330676484,1180.66591910525
"UHRF1BP1L",769.713030358576,999.82198165985,821.626296526977,814.782470215863
"FZD6",1654.03646117663,1511.98885484561,403.162996526738,406.622572400181
"PPP1R2",923.395158247428,875.973065221985,813.211129616552,804.789855015103
"RAPGEF5",23.4430364576216,7.74055727736658,1333.42144771557,1329.78648440891
"METTL14",576.959175040354,611.50402491196,990.694649909158,987.731579459797
"FBXO34",795.760848644822,870.81269370374,849.931857952953,845.528978525896
"FSTL3",1565.4738790034,1573.91331306454,417.698284826564,405.85390969243
"PUS1",476.675074638306,483.784829835411,1060.31103071359,1051.53058420311
"DMAP1",863.485176189062,810.178328364369,844.576751737228,843.991653110394
"INTS13",593.890256926414,626.985139466693,978.454407130357,976.970301551285
"GATB",618.635684298348,565.06068124776,983.809513346083,992.343555706302
"CAMK1D",742.362821158017,786.956656532269,892.00769250508,879.350137666932
"TAB3",803.575194130696,779.216099254903,871.352282815854,867.82019705067
"RPS19BP1",1041.91273144985,890.164086897157,767.310219196051,765.588056919811
"AVL9",748.874775729579,774.055727736658,882.827510420979,890.880078283194
