"","C_1","C_2","S_1","S_2"
"ADGRA2",15516.8584695119,16635.2053942711,2622.8542474543,2620.43263950839
"IARS1",12356.6923641529,13098.2808828723,5869.65409482521,5891.5716020031
"SREBF2",15023.1639295568,14720.3429664882,3717.80268438112,3691.4186934588
"EIF1",11179.1201633102,11152.3246132309,7399.84263315727,7413.45886094049
"TOP2A",1305.22936420844,1396.63173014207,17175.2440016068,17216.1582325166
"TNFRSF11B",18034.8308856944,19055.3427522538,0,0
"PARVA",18303.1714535856,17812.8846546599,479.372838960317,476.929457906436
"HNRNPA0",4483.63220719106,4587.63725086556,13948.988704477,13969.5164492402
"VCP",11400.5662630262,11068.1121248643,7170.0480341636,7191.45317427457
"FRMD6",17335.3217354151,17437.1673988703,960.267496457016,952.327842111727
"DCAF7",3690.33412056138,3688.5069904587,14626.9588624352,14608.7397194679
"HEG1",17822.5031547903,17511.0152732841,633.076511134895,636.92665967601
"RPL31",5480.13965591308,4625.20897644453,13193.4058011634,13247.6151991507
"FGFR1",16448.2347124351,16714.2355756613,1649.65129343804,1651.26298668408
"LAMA2",18064.7912403619,18319.4551616038,1.52181853638196,0
"YWHAB",9335.90703920347,10025.1728458621,8523.70562227535,8476.0240095346
"RPL35",5176.62823689055,4699.05685085835,13191.883982627,13219.2903356795
"SURF4",12770.9268330335,13633.3540781865,4904.82114275905,4908.62228586848
"EWSR1",9416.66973439401,9444.75446450437,8662.9520183543,8667.40822217763
"CD99",17047.4418057843,16096.2454687246,1456.38033931753,1452.22340553533
"LOX",17908.4763464447,17906.1661802352,89.7872936465355,91.8644220686553
"PLXNA1",13215.1216565814,13335.371427043,4711.55018863854,4724.1279048806
"CHD3",12587.2568326808,12133.0762085162,5635.29404022239,5628.99246225686
"IPO5",9156.14491119872,9298.35429242083,8738.2820359052,8775.3489181083
"TOMM20",3653.86064531404,4375.16266483282,13899.5296020446,13957.267859631
"EXT1",17050.0470540162,17284.2893430662,714.493802831329,716.542492135512
"SON",11212.9883903256,11066.8165481202,6570.4515308291,6602.7553361846
"MFAP4",13543.3829338075,15298.1701943577,3296.25894980332,3294.87060486244
"UBAP2L",8390.20193100454,8318.89827387963,9313.52944265758,9305.86595555479
"TPM1",16504.2475494221,13628.1717712101,2583.28696550837,2610.48066045096
"GNAI2",14099.6034313295,14818.8067990399,3169.18710201543,3160.13611916174
"HNRNPDL",6560.01504805758,6223.95067866653,11164.8216921662,11210.5216397782
"SLIT3",9141.81604592298,10108.0897574846,7914.21729845437,7956.22448799612
"DRAM1",17766.4903178033,17114.5687895888,116.41911803322,116.361601286963
"PCDH18",16220.2754921392,17170.2785895852,810.368370623393,811.469061606456
"CENPF",720.351136134997,790.301813902286,16695.8711626465,16782.0988382422
"PGK1",6354.2004377333,6326.30124145059,11099.3834951018,11127.8436599165
"ZMIZ1",7810.53419939501,7935.40755762541,9571.47768457433,9585.28690601361
"VAT1",13620.2377566501,14075.1457479253,3500.1826336785,3513.04860727549
"MCL1",9154.84228708274,9460.30138543359,7994.87368088262,8015.17082549018
"MRFAP1",8184.38732068026,7362.76263673228,9490.06039287789,9504.90553670354
"HSPA9",8425.37278213591,8362.94788317911,8852.41842613385,8864.15119277467
"ADAM9",16049.6317329463,15567.6501571309,1438.87942614914,1439.2092790756
"RBMX",3537.92709899214,3485.10144163467,13693.3231903649,13737.5587835168
"PTTG1IP",12047.9704486665,11696.4668457538,5335.49578855514,5322.01218517743
"POLR2A",10701.0571127468,10692.3948690747,6459.35877767322,6480.26944009306
"MDK",3317.78362339211,3232.46397653476,13898.0077835082,13837.8441109418
"C1S",16630.6020886718,17446.236436079,17.5009131683925,19.9039581148753
"CRMP1",5691.16476270127,5688.87748335236,11316.2426365362,11330.7109253181
"RPL24",7268.64256714879,6304.27643680086,10195.4232844909,10202.3096075747
"PDIA6",8437.0963991797,8270.96193434786,8555.66381153937,8660.51839052248
"CTDSP2",13163.0166919424,13747.3648316675,3482.68172051011,3475.53730159746
"VGF",3.90787234792946,2.59115348820422,17038.2803333324,16635.1157629323
"ADD1",10642.4390275279,10744.2179388388,6141.29870356939,6133.48124678389
"KANK2",15127.3738588349,14987.2317757732,1765.30950220307,1766.85905112047
"CBX3",2067.26447205468,2534.14811146372,14481.6251922107,14539.0758660659
"SEMA3C",13165.6219401743,13106.0543433369,3663.77812633956,3658.5006088842
"ZYX",15202.9260575616,15948.5497198969,1206.0411900827,1201.89285539824
"PRNP",15742.2124415758,16931.8924686704,404.803730677601,404.203457102083
"SUPT16H",4570.90802296149,4594.11513458607,12111.3928217958,12142.9455237751
"MAP1A",14792.599461029,14860.2652548512,1874.11952755438,1886.28279980972
"CNN3",9510.45867074432,9797.15133890014,7055.15073466676,7049.82885691873
"LTBP2",15945.4218036682,16128.6348873271,656.664698448815,667.548133698895
"ANXA6",14697.5079005627,14343.3301339544,2173.91777922163,2176.42126617656
"CCT6A",3225.29731115778,3324.44992536601,13355.4794752881,13394.5982744605
"RAC1",7662.03505017369,7871.92429716441,8885.13752466606,8879.46192978611
"PRKCA",7650.3114331299,7261.70765069231,9116.45394219612,9144.33768008407
"RAD23B",9855.65406147809,10035.5374598149,6569.69062156091,6600.45872563289
"C1R",15897.224711377,17054.9722593602,19.7836409729655,18.3728844137311
"SRSF3",3356.8623468714,3600.40777185976,12870.0193621822,12900.0614689909
"AKR1B1",9797.03597625915,9858.04344587294,6444.1405923094,6428.97847110473
"GREM1",13789.5788917271,15247.6427013377,1727.26403879352,1742.36187190216
"CRTAP",13766.1316576395,14233.2061107058,2215.00687970394,2220.05686665917
"BAZ1B",5297.77227967637,5760.13420427797,10639.7942971145,10695.3153393432
"DNAJA1",5231.33844976157,5464.74270662269,10789.6934229481,10804.787108975
"LAMA4",15320.1622279994,16304.833324525,287.62370337619,293.200613769125
"SND1",8864.35710921999,8578.01362270006,7360.27535121134,7352.21591289472
"WNK1",10239.9281756912,10640.5717993106,5624.64131046772,5640.47551501544
"HNRNPR",4164.48929877682,4376.45824157692,11741.590917455,11768.5980038453
"ARHGAP23",14922.8618726266,15142.7009850654,980.051137429981,970.700726525458
"ADAMTS1",14274.1550628703,13765.5029060849,1871.07589048162,1877.09635760286
"TRIP12",9132.69767711114,9527.6713761269,6562.081528879,6553.76097774799
"TMEM119",14151.7083959685,14409.4045479036,1613.12764856488,1599.20648084518
"HP1BP3",8335.49171813353,8260.59732039504,7587.78722240044,7574.98713641121
"TNPO1",7720.65313539263,8151.76887389046,7932.47912089096,7948.5691194904
"RPL27",6264.31937373092,5990.74686472815,9706.15862504413,9731.50444447289
"RPS27A",6364.62143066111,5695.35536707287,9810.40319478629,9792.74739251866
"COLEC12",16183.8020168919,15193.2284780854,87.5045658419626,85.7401272640783
"HMGB2",782.877093701868,816.213348784328,14866.6452819153,15005.2878080643
"GCN1",7069.34107740439,6873.03462746168,8744.36931005073,8751.61727574057
"CCT5",3715.08397876494,3775.31063231354,11970.6246071805,11931.6573530172
"HNRNPM",4384.63277437685,3945.03118579092,11575.7126969894,11474.6318532256
"CBX1",2081.59333733042,2249.12122776126,13497.7695084398,13545.4090340232
"EEF1B2",6119.72809685753,6012.77166937788,9592.02223481548,9620.50160113993
"HLA-B",15816.4620161865,15508.0536269022,8.37000195010077,11.4830527585819
"ACTR2",6587.37015449309,6669.62907863765,9009.92664464938,9054.76986856713
"RAB7A",10131.8103740651,10096.4295667877,5544.74583730766,5543.25233499278
"KIF5B",6434.96313292384,7260.41207394821,8732.95567102787,8757.74157054514
"ACIN1",9070.17171954427,8855.26704593791,6625.23699813885,6615.00392579376
"ANKRD11",10021.0873242071,9451.23234822488,5847.58772604767,5842.57724356648
"ARCN1",10895.1481060273,11609.663203899,4301.4200930836,4319.15891092794
"AMOTL2",14508.6274037461,14743.663347882,940.48385548405,932.423883996852
"RECK",14685.7842835189,15351.2888408659,537.962852611022,539.70347965335
"SF1",7516.14114918432,7811.03219019161,7889.86820187226,7866.65667647919
"ALCAM",7223.05072308961,7462.52204602814,8188.14463500313,8209.6171855355
"SEPTIN7",6604.30426800078,7694.43028322242,8306.84648084092,8345.11720808677
"EIF4A2",9462.26157845319,9540.62714356792,5924.43956213496,5903.05465476168
"DBH",11.7236170437884,23.3203813938379,15374.1717637987,15420.9743179249
"DDOST",10091.4290264698,10609.4779574522,5045.58935737438,5051.0121400749
"SHC1",9055.84285426853,9912.45766912523,5893.24228213913,5861.71566483078
"SLC7A5",13243.7793871329,12473.8128922151,2480.56421430259,2493.35352231342
"KIRREL1",14504.7195313982,14652.9729757948,741.886536486205,739.508597652675
"ZC3H7B",12859.5052729199,13030.910892179,2362.62327773299,2378.5229947276
"CCT7",4936.94539955088,5006.10853921055,10301.9505820377,10304.1260087008
"HLA-E",14713.1393899544,15248.9382780818,258.709151184933,256.454844941663
"XPOT",8620.76639953238,9729.78134820683,6067.49050455487,6058.45863542782
"KHSRP",6394.58178532857,6599.66793445614,8707.84566517756,8761.569254798
"TAGLN2",7125.35391439138,7077.73575302982,8105.20552477031,8123.87705827142
"MARCKSL1",1374.26844235519,1309.82808828723,13709.3022849969,13941.191585769
"ARPC2",10130.5077499491,9667.59366448993,5273.10122856349,5261.53477398223
"SMARCA4",4098.05546886202,3630.20603697411,11283.523538004,11289.3719353872
"PTPN11",8276.87363291459,8555.98881805032,6716.54611032177,6748.20733779331
"GSE1",4236.13362515553,3982.60291136988,11047.6416648648,11007.6543743766
"SMC1A",2960.86461561455,2781.60326958723,12248.3564900702,12268.4935672689
"UNC5B",5787.55894728353,6099.57531123272,9187.21850413788,9168.0693224518
"HSP90B1",7887.38902223762,8834.53781803228,6709.69792690805,6747.44180094273
"RPN1",11175.2122909623,11310.3849760114,3826.61270973243,3807.78029474576
"EMP1",15244.6100292728,14672.4066269564,85.2218380373896,87.2712009652226
"TPR",5898.28199714153,6516.7510228336,8805.24205150601,8861.08904537238
"LTBP3",12567.7174709411,12878.032836375,2217.28960750851,2232.30545626832
"DPYSL2",9199.13150702594,9970.75862260982,5364.4103407464,5356.46134345318
"PDIA4",7510.93065272042,7851.19506925877,7264.40078341928,7253.46165917091
"TAGLN",14572.4559854289,12920.7868689303,1171.03936374592,1161.31940231792
"MYO1B",6188.76717500428,7006.4790321042,8253.58283206755,8249.42510176525
"ARHGDIA",6582.15965802918,6440.31199493158,8232.2773725582,8260.90815452383
"BAG6",6136.66221036522,6477.88372051054,8420.98287106957,8437.74716700599
"ILF2",4348.15929912951,4502.12918575482,10283.6887596011,10292.6429559423
"XRCC6",8256.03164705897,7694.43028322242,6720.35065666273,6707.63388471298
"SLC44A2",12899.8866205151,13153.9906828687,1643.56401929251,1655.09067093694
"RPS13",4075.91085889042,3711.82737185254,10724.2552258837,10792.5385193659
"TOP2B",3472.79589319331,4538.40533458968,10595.6615595594,10657.0384968146
"MYH10",7039.38072273693,6356.09950656494,7827.4736418806,7872.01543443319
"DDX21",2689.91879949144,3387.93318582701,11506.469953584,11496.8324218922
"EPRS1",6946.8944105026,7662.04086461987,7229.39895708249,7222.07464829745
"CHPF",11981.5366187517,13152.6951061246,1923.5786299868,1928.38732659119
"ATN1",9536.51115306385,9847.67883192012,4787.64111545764,4796.85390568495
"CLSTN1",9735.81264280825,9671.48039472224,4762.53110960734,4766.99796851264
"CNBP",5685.95426623736,5889.69187868818,8665.23474615887,8688.84325399365
"PSMD2",7431.47058164585,7050.52864140367,7196.67985855028,7224.37125884917
"SF3B3",5877.4400112859,5874.14495775896,8583.81745446243,8562.52967364925
"MPRIP",8846.12037159631,8552.10208781802,5718.9940597234,5765.25802165869
"CORO1C",10073.1922888462,9723.30346448632,4518.27923451803,4537.336913341
"LMNB2",3592.63731186315,3387.93318582701,10841.4352531851,10833.8775092968
"MYL12B",10775.3066873575,10995.5598271946,3403.54715661825,3407.40452189654
"TUBB4B",5437.15306008585,5821.02631125077,8632.51564762666,8643.67657980989
"MAGED2",9979.40335249586,10104.2030272523,4160.65187846827,4177.5345935721
"MKI67",2016.4621315316,1878.58627894806,12233.1383047064,12240.1687037978
"GSTP1",6291.67448016643,6089.21069727991,7924.10911894086,7921.00979286981
"SNRNP70",7536.98313503995,6791.41329258325,6964.60253175203,6930.40510822947
"IPO7",4015.99014955551,5498.42770196935,9333.31308363055,9310.45917665822
"ENAH",3280.00752402879,3566.7227765131,10729.581590761,10558.2842430908
"CBX5",4371.60653321709,4645.93820435016,9521.25767287372,9563.08633734702
"TNKS1BP1",12371.0212294287,12129.1894782839,1784.33223390785,1796.71498829278
"UBE2D3",6863.5264670801,7759.20912042752,6711.21974544443,6710.69603211527
"RPLP2",5727.63823794861,5261.33715779866,8500.11743496143,8489.8036728449
"PDAP1",3591.33468774717,3346.47473001575,10527.9406346904,10508.5243478036
"FAM168B",6124.93859332144,6176.01433913475,7798.55908968934,7813.83463378971
"CDH11",12975.4388192418,12833.9832270755,1046.2502437626,1044.19226418038
"FLNC",13552.5013026194,12199.1506224654,1018.09660083953,1018.9295481115
"ERGIC1",9559.95838715143,10277.810310962,3939.2272814247,3933.32833823959
"EIF5",8688.50285356316,8356.4699994586,5299.73305295017,5325.07433257972
"MPZL1",9286.40732279637,10066.6313016734,4134.02005408159,4156.09956175608
"GDI2",6707.21157316292,7722.93297159267,6578.8215327792,6609.64516783975
"GLUL",8278.17625703057,8898.02107849328,5154.39938272569,5173.49803616644
"MBTPS1",10077.1001611941,9799.74249238834,3809.87270583223,3811.60797899862
"ANXA11",12589.8620809127,12721.2680503386,1055.38115498089,1066.39283284697
"STAT1",10488.7293818427,13055.5268503169,1936.51408754604,1945.22913730378
"COPB2",9871.28555086981,10249.3076225918,3637.90721122107,3656.20399833248
"DHCR7",11542.5522916676,11813.068752723,2027.82319972896,2012.59638015412
"NACA",6567.83079275344,5721.26690195491,7529.95811801793,7534.41368333088
"NASP",1840.60787587477,1632.42669756866,11926.4918696254,11949.2647005803
"IGFBP6",13396.1864087022,13663.1523433008,140.768214615331,140.093243654699
"RPL34",3507.96674432468,3031.64958119893,10400.1078776343,10384.5073780109
"FDFT1",10169.5864734284,9898.20632494011,3611.27538683439,3617.92715580388
"CCT2",2916.57539567135,2961.68843701742,10685.4488532059,10715.2192974581
"PALM2AKAP2",12549.4807333175,12857.3036084693,932.87476280214,927.830662893419
"OGT",12014.1022216511,10925.5986830131,2155.65595678504,2154.98623436054
"LIMA1",11473.5132135209,12482.8819294238,1645.0858378289,1641.31100762664
"NFIX",12498.6783927944,11794.9306783056,1496.70853053166,1428.49176316759
"SLC6A6",12166.5092432204,11689.9889620333,1670.95675294739,1677.29123960353
"HNRNPF",5563.50759933557,5327.41157174787,8113.57552672041,8125.40813197256
"FTH1",10587.7288146569,9955.2117016806,3320.60804638543,3265.01466769012
"SF3B2",5880.04525951786,5677.21729265544,7755.18726140246,7783.9786966174
"ASAP1",9048.02710957267,9754.39730634477,4157.60824139551,4128.54023513549
"KIF21A",173.249007424873,154.173632548151,13354.7185660199,13387.7084428054
"KTN1",4301.26483095436,5350.73195314171,8678.17020371812,8719.46472801654
"CCNL2",6362.01618242916,5533.4082740601,7564.19903508652,7565.03515735377
"CKAP5",4826.22234969288,4885.61990200905,8637.84201250399,8648.26980091333
"HSPB1",9757.95725277985,10130.1145621344,3531.37991367433,3518.4073652295
"HADHA",6681.15909084339,6784.93540886274,6737.85156983112,6703.04066360955
"GNB2",5176.62823689055,5354.61868337401,8150.09917159358,8223.3968488458
"PPM1G",2887.91766511987,2790.67230679594,10564.4642795636,10597.32662247
"C12orf75",13138.2668337388,11645.9393527338,1003.6393247439,1005.1498848012
"ARHGEF12",8319.86022874181,8637.61015292875,4897.97295934533,4926.99517028221
"SDF4",10759.6751979658,10849.1596551111,2587.09151184933,2572.20381792235
"DSTN",9683.70767816919,10810.292352788,3090.05253812357,3091.23780261025
"CCNI",4742.85440627038,5846.93784613281,8024.54914234207,7996.03240422588
"PRKAR1A",6962.52589989432,7161.94824139645,6236.41236209326,6246.78070066856
"PEAK1",11706.6829302807,12191.3771620008,1337.67849347974,1341.98609905294
"DAG1",10444.4401618995,10149.5482132959,2976.67705716311,2962.62761171413
"SRP14",6156.20157210487,6135.85146006758,7112.21892978108,7115.66502606793
"INTS1",3478.00638965722,3588.74758116284,9732.79044943081,9713.89709690973
"SDC1",9223.8813652295,8938.18395756044,4176.63097310028,4166.81707766409
"BRD2",8216.95292357967,8940.77511104865,4660.56926766975,4672.83693589227
"SMARCC1",3527.50610606432,3660.00430208846,9650.61224846619,9615.14284318593
"NOP53",5818.82192606696,5266.51946477507,7674.53087897421,7663.78941107757
"MAT2A",6847.89497768839,7000.00114838369,6251.63054745708,6274.34002728916
"CNN2",12462.204917547,11732.7429945887,1064.51206619918,1064.86175914583
"PGD",7823.56044055477,7709.97720415164,5396.36853001042,5371.00654361405
"NSD2",3194.03433237434,2684.43501377957,10194.6623752227,10193.1231653679
"SRSF11",6507.91008341852,7042.75518093906,6338.37420403086,6360.84569140381
"KHDRBS1",3280.00752402879,3665.18660906486,9568.43404750156,9611.31515893306
"TRIOBP",12016.7074698831,11496.9480271621,1261.58756666064,1270.79117194973
"MT-ND4L",4930.432278971,4347.95555320667,8381.41558912363,8241.00419640896
"EIF3B",5265.20667677695,5170.64678571151,7707.24997750643,7739.57755928421
"MARS1",7616.44320611451,7742.3666227542,5261.68758954062,5261.53477398223
"ITM2B",9105.34257067564,11056.4519341674,2841.23520742512,2862.34228428919
"CLTC",7457.52306396538,7466.40877626045,5442.02308610188,5446.02915497012
"TMED2",8870.87022979987,9548.40060403254,3682.03994877615,3705.1983567691
"MGAT5",5882.65050774981,5888.39630194408,6995.03890247967,6998.53788793039
