"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBX1",14288.5307209204,13508.5625418842,35001.7392411534,35061.0120886379,24464.961148149,1.33372474294234,0.0571722342934343,23.3281899758727,2.29493461554421e-120,3.42505883219709e-119
"YBX1P1",9.11673640018618,2.58018575912219,12.2402427788004,19.9852304015212,10.9805988349075,1.46321850227057,1.12470769149383,1.30097670117925,0.193266429841715,0.245550903784171
"YBX1P4",0,0,0.765015173675025,0.768662707750814,0.38341947035646,1.68530489777293,4.89226936254131,0.344483259788765,0.730482883291038,NA
"YBX2",0,2.58018575912219,273.110417001984,279.024562913546,138.678791418663,7.73481697617283,1.06021814301832,7.29549576859034,2.975613276657e-13,8.88030502385212e-13
"YBX2P1",0,1.2900928795611,0,0,0.322523219890274,-2.19797152948353,4.99713882615333,-0.439846001071672,0.660048647867275,NA
"YBX3",4885.26831958548,5729.30247813083,0,0,2653.64269942908,-15.1994583687287,1.44600248512062,-10.5113639327258,7.65779243538402e-26,3.42713957108201e-25
"YDJC",431.091392637375,393.478328266135,675.508398355047,666.430567619956,541.627171719628,0.702681768448211,0.160169724813718,4.38710729674693,1.14868132043606e-05,2.33368333323945e-05
"YEATS2",2393.79450050603,2493.7495361916,2946.07343382252,2940.13485714687,2693.43808191675,0.268208075211788,0.0838436688654483,3.19890671342407,0.00137949798754228,0.0023697171862464
"YEATS4",92.4697549161741,108.367801883132,690.808701828548,686.415798021477,394.515514162333,2.77740271569471,0.208553105742051,13.3174843204202,1.8317636184319e-40,1.10556763665414e-39
"YES1",2147.642617701,1998.35387044014,1217.90415649064,1197.57649867577,1640.36928582689,-0.77937336849378,0.101066283788636,-7.71150713450308,1.24340505907674e-14,3.92163259486712e-14
"YIF1A",1631.89581563333,1794.51919546949,1045.01072724008,1032.31401650934,1375.93493871306,-0.722013153337964,0.109238600929114,-6.60950568019892,3.85605425498505e-11,1.05172997377013e-10
"YIF1B",948.140585619362,964.989473911701,908.83802632593,907.021995145961,932.247520250739,-0.0752922479418806,0.123464199794806,-0.609830607309762,0.541974024054462,0.601941330404197
"YIPF1",845.25170338869,792.117028050514,423.818406215964,427.376465509453,622.140900791155,-0.94378669810676,0.148642707109765,-6.34936430086558,2.16206484221411e-10,5.66587089649197e-10
"YIPF2",1609.75517009002,1753.23622332353,358.792116453587,360.502809935132,1020.57157995057,-2.22512412151988,0.126022118456632,-17.6566157494457,9.05061254944327e-70,8.22888669912979e-69
"YIPF4",1075.77489522197,1015.30309621458,1687.62347312711,1677.22202831228,1363.98087321898,0.686335319027368,0.107972347002273,6.35658423737809,2.06289338999574e-10,5.41350144247337e-10
"YIPF5",3124.43580343523,2993.01548058175,1168.94318537544,1175.285280151,2115.41993738585,-1.38380299411929,0.0915120819191385,-15.1215333002919,1.16791191085298e-51,8.43359519299615e-51
"YIPF6",1187.78051385283,1279.77213652461,2112.20689451675,2101.52384299073,1670.32084697123,0.771966991936979,0.101107279870723,7.63512768738337,2.25596727556642e-14,7.0549343045885e-14
"YIPF7",7.81434548587387,3.87027863868329,18.3603641682006,18.4479049860195,12.1232233196943,1.65624710970852,1.04857574565975,1.57952071327612,0.114216669302588,0.152756588033322
"YJEFN3",28.6526001148708,10.3207430364888,85.6816994516028,84.5528978525896,52.301985113888,2.12815924415359,0.560543551309041,3.79659928150755,0.000146694628115222,0.000274208844806177
"YJU2",616.030902469723,486.365015594534,390.157738574263,387.40600470641,469.989915336233,-0.503487742518369,0.180019513856576,-2.79685091761499,0.00516033383050822,0.00835810697857635
"YKT6",5087.13891130389,5187.46346871517,6740.54869525065,6737.32863343589,5938.1199271764,0.391503217602333,0.0669282169966829,5.84959879659929,4.92760127805003e-09,1.21448817452332e-08
"YLPM1",3797.7719061347,4010.89876255545,4036.98507148311,4013.187997167,3964.71093433507,0.0439215798972858,0.0756134298880718,0.580870090965342,0.56132801145423,0.620151886199092
"YME1L1",5358.03622148085,5591.26254001779,5872.2564731295,5880.26971429373,5675.45623723047,0.102117378402496,0.0685618320133003,1.48942021243957,0.136376749312776,0.179789079432445
