"","Fibroblast_1","Fibroblast_2","SHSY5Y_1","SHSY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADGRE1",2.60478182862462,3.87027863868329,32.8956524680261,32.2838337255342,17.9136366652171,3.33065661568038,1.003398534866,3.31937560196376,0.000902189912662752,0.00157431351861339
"ADGRL1",65.1195457156155,36.1226006277107,164.47826234013,155.269866965665,105.24756891228,1.65975489503253,0.383024346053008,4.33328824169007,1.46898574618759e-05,2.9623906332522e-05
"ADGRL2",1038.00555870691,1126.25108385684,9944.43224260166,9951.10741454204,5514.94907492686,3.20040414336559,0.0773159494859,41.393841305011,0,0
"ADGRL3",0,1.2900928795611,253.220022486433,252.121368142267,126.657870877065,8.60685373603796,1.47201620365626,5.84698301191242,5.00568603183632e-09,1.23266016477756e-08
"ADGRV1",0,1.2900928795611,706.874020475723,706.401028422998,353.641285444571,10.0905201381234,1.45277877965852,6.94566872768831,3.76671725678436e-12,1.07483074410661e-11
"ADORA2A-AS1",0,3.87027863868329,22.9504552102508,23.0598812325244,12.4701537703646,3.5673077719923,1.27939366106776,2.78828001149786,0.00529887219074797,0.00857350150401671
"ADRA2C",7.81434548587387,7.74055727736658,422.288375868614,426.607802801702,216.112770358389,5.77017319822213,0.476207564581407,12.1169288927491,8.59187124220275e-34,4.58881576030099e-33
"AGAP1",941.628631047801,966.279566791262,2790.77535356649,2764.11109707193,1865.69866211937,1.54174329899151,0.0974610693371352,15.8190681620612,2.29869616849168e-56,1.76576461898067e-55
"AGAP12P",5.20956365724924,2.58018575912219,30.600606947001,20.753893109272,14.7860623681611,2.72204203362426,1.03909631505074,2.61962437379189,0.00880266670428702,0.0139061009492708
"AGAP2",37.769336515057,46.4433436641995,1097.79677422366,1107.64296186892,572.41310406796,4.71035411590962,0.232128410911354,20.2920189623339,1.51254502538365e-91,1.75351977550279e-90
"AGAP7P",0,0,90.271790493653,92.2395249300977,45.6278288559377,8.58019134562447,1.52637635383703,5.62128162170193,1.89545989877407e-08,4.5201475597836e-08
"AGBL1",0,1.2900928795611,23.7154703839258,23.8285439402752,12.2085268009405,5.19740364412957,1.7249705308402,3.01303909325223,0.00258645596685521,0.00432877100325867
"AGBL3",24.7454273719339,20.6414860729776,104.807078793478,102.232140130858,63.1065330923121,2.18982198146915,0.478296047005723,4.57838193557754,4.68586522770778e-06,9.79866227867384e-06
"AGBL4",0,0,58.906168372977,59.1870284968127,29.5232992174474,7.95213350133178,1.57012595331107,5.06464687406917,4.09158079781817e-07,9.14842130991888e-07
"AGGF1P2",0,0,12.2402427788004,16.1419168627671,7.09553991039188,5.89522952090752,1.92705598461598,3.05918954507297,0.00221936682590908,0.00373760299169458
"AGK-DT",2.60478182862462,6.45046439780549,22.1854400365757,26.1345320635277,14.3438045816334,2.41445470302402,1.02524689788025,2.3549983014004,0.0185227903663529,0.0281387362774721
"AGPAT5",425.881828980126,326.393498528958,3275.79497367646,3290.64505188124,1829.67883826669,3.12613984186416,0.120937105340855,25.8493026855017,2.47742075102151e-147,4.63397731666842e-146
"AGPS",873.904303503561,845.010836112519,2984.32419250627,2987.79194502742,1922.75781928744,1.79677718892118,0.0975448190054674,18.42001663687,9.07756029075333e-76,8.88606824081583e-75
"AGTPBP1",259.17579194815,350.905263240618,1068.72619762401,1079.20244168214,689.502423623731,1.81557714425999,0.164780967169363,11.0181240919282,3.12503742138697e-28,1.48214564548552e-27
"AGTR1",6.51195457156155,20.6414860729776,531.685545704143,534.989244594567,273.457057735812,5.29294863826212,0.382495141178499,13.8379499984081,1.50435915782418e-43,9.57288719988232e-43
"AIF1L",9.11673640018618,9.03065015692768,507.205060146542,491.17547025277,254.131979239107,5.78178748361892,0.441053220304475,13.1090472021212,2.92246833099393e-39,1.72884716592131e-38
"AIFM3",13.0239091431231,9.03065015692768,35.1906979890512,35.3584845565375,23.1509354614099,1.67799990890999,0.759746373192257,2.20863168041128,0.0272002699418569,0.0402552618240238
"AK2",2.60478182862462,2.58018575912219,16.8303338208506,19.2165676937704,10.3079672755919,2.7974631527922,1.23265021483762,2.2694703810689,0.0232397364222306,0.0347817838733843
"AK4",40.3741183436816,28.3820433503441,546.985849177643,541.138546256573,289.220139282061,3.98500351444796,0.283968974024081,14.033235596048,9.75952468555787e-45,6.34836335731578e-44
"AK7",32.5597728578078,27.091950470783,187.428717550381,184.479049860195,107.889872684792,2.64061458524168,0.382495974606794,6.90364019636085,5.06865843397547e-12,1.43524666293163e-11
"AKAP1",797.063239559134,814.048607003052,3235.24916947168,3214.54744381391,2015.22711496194,2.0011752973694,0.0966503183178423,20.7053151215537,3.10199599456461e-95,3.73118271754146e-94
"ALDH5A1",152.37973697454,118.688544919621,654.852988665822,655.669289711445,395.397640067857,2.27374959947307,0.204136455537108,11.138380910409,8.15891124383885e-29,3.92107947270399e-28
"ALG10B",152.37973697454,100.627244605766,525.565424314742,535.757907302318,328.582578299342,2.06909135668146,0.230825719398649,8.96386833352836,3.13483248687685e-19,1.1597036583994e-18
"ALG1L8P",3.90717274293693,3.87027863868329,29.070576599651,26.1345320635277,15.7456400111997,2.827463103185,1.00436504119139,2.81517474944274,0.0048750716827903,0.00791872776018654
"ALG6",128.936700516919,148.360681149526,396.277859963663,400.473270738174,268.512128092071,1.5225379353379,0.228392906111838,6.66631009367847,2.62314726881306e-11,7.20781964302233e-11
"ALK",3.90717274293693,9.03065015692768,4408.78244588917,4413.66126790518,2208.84538417355,9.41077882994132,0.46465462756322,20.2532768893191,3.32377089013431e-91,3.83758836152557e-90
"ALKBH2",233.127973661904,178.032817379431,817.036205484927,815.551132923614,510.937032362469,1.98969647188158,0.182139243922556,10.9240404705291,8.84705067311857e-28,4.14849002297752e-27
