"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SULT2B1",2.19483346280335,1.50473208816704,2.29339329403358,0.656116023397166,0.511749475418812,0.587625020671397
"CEBPA",1.60415748704423,-0.555349242863775,2.62818194496682,-0.211305478270755,0.832648908395265,0.871340368139001
"MSR1",1.4127732744012,-0.232664230668305,2.7651039799058,-0.0841430312780612,0.932942711919493,0.948656627010421
"IDI2",1.35857961667314,1.35559724699356,3.07482937525868,0.440869095989926,0.659307767790277,0.720332820377243
"CYP7A1",1.30086227300789,4.21173359077607,3.40175220863458,1.23810710847355,0.215676348468041,0.280719595580553
"SULT1C3",1.30086227300789,4.21173359077607,3.40175220863458,1.23810710847355,0.215676348468041,0.280719595580553
"ABCG8",1.08887908837567,-1.2306254098352,3.38410808585162,-0.363648376061107,0.71612059754052,NA
"MTTP",1.03116174471043,0.767327104456734,3.19109719851657,0.240458706432834,0.809974671720664,NA
"CYP3A4",0.976968086982364,3.79849534435086,4.1653728985268,0.911922038407247,0.36180975925482,NA
"EBP",0.842696270631275,1.76796749189251,4.11006630462858,0.430155467297815,0.667082553830154,NA
"APOA1",0.651312057988243,3.21350957636304,4.89201440903678,0.656888820774297,0.511252406936982,NA
"PLA2G12B",0.649550215019648,3.20996797050038,4.5073175476374,0.712168143596396,0.476360661116776,NA
"APOF",0.571838846738521,-2.25889045619825,4.7069891553776,-0.479901351295347,0.631297540339902,NA
"APOA5",0.381611529690777,-1.67529695276981,4.89226935409419,-0.342437595216994,0.732021599859113,NA
"APOA2",0.381611529690777,-1.67529695276981,4.89226935409419,-0.342437595216994,0.732021599859113,NA
"HNF4A",0.323894186025527,2.20884122742061,4.99728795865991,0.442007994274748,0.658483421030334,NA
